accident_id,city,state,latitude,longitude,hour,lanes,traffic_signal,visibility,temperature,traffic_density,accident_severity,vehicles_involved,casualties,is_peak_hour,festival,risk_score,is_festival,month,year,cause_drunk driving,cause_overspeeding,cause_poor road,cause_weather,weather_fog,weather_rain,road_type_rural,road_type_urban,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday
17819,Bangalore,Karnataka,13.058765,77.782344,10,2,0,2,33,1,0,4,1,1,None,0.25,0,8,2024,False,False,False,True,False,False,False,True,False,False,False,False,False,True
17820,Pune,Maharashtra,18.527133,73.903879,9,3,1,0,26,1,0,4,1,1,None,0.6,0,10,2023,False,True,False,False,False,True,True,False,False,False,False,False,False,True
17821,Delhi,Delhi,28.857391,77.045164,8,1,1,0,37,2,1,1,1,1,None,0.8,0,3,2022,False,False,True,False,True,False,False,True,False,False,False,False,False,False
17822,Chennai,Tamil Nadu,12.873524,80.262542,20,2,0,0,20,0,0,5,1,0,None,0.45,0,3,2024,False,False,False,False,False,True,False,True,False,False,False,False,False,False
17823,Pune,Maharashtra,18.455093,73.943694,15,4,1,0,18,2,0,5,3,0,None,0.65,0,2,2023,False,False,False,False,True,False,True,False,False,False,True,False,False,False
17824,Hyderabad,Telangana,17.395269,78.460191,23,1,1,0,32,1,1,4,1,0,None,0.45,0,6,2023,True,False,False,False,True,False,False,False,False,True,False,False,False,False
17825,Chennai,Tamil Nadu,13.060157,80.237754,9,4,1,2,21,2,1,2,0,1,None,0.45,0,5,2022,False,False,False,False,False,False,True,False,False,False,False,True,False,False
17826,Mumbai,Maharashtra,19.128012,72.813268,4,2,1,0,28,0,2,4,4,0,None,0.65,0,2,2023,False,False,False,False,False,True,False,True,False,True,False,False,False,False
17827,Hyderabad,Telangana,17.219945,78.405922,7,5,0,2,19,0,0,3,0,0,None,0.1,0,11,2023,False,False,False,False,False,False,False,False,False,False,False,False,True,False
17828,Chennai,Tamil Nadu,13.154714,80.110486,6,4,0,1,18,0,0,3,1,0,None,0.25,0,8,2022,False,False,False,True,False,True,False,False,True,False,False,False,False,False
17829,Delhi,Delhi,28.756163,76.894752,20,4,1,0,33,0,1,4,2,0,None,0.45,0,12,2023,False,False,False,True,False,True,False,False,False,False,True,False,False,False
17830,Mumbai,Maharashtra,19.017307,72.837193,0,1,1,0,21,1,1,5,0,0,None,0.45,0,12,2024,True,False,False,False,False,True,False,True,False,True,False,False,False,False
17831,Bangalore,Karnataka,13.010562,77.48511,10,5,0,0,37,0,0,1,0,1,None,0.6,0,12,2023,False,False,False,False,True,False,False,False,False,False,False,True,False,False
17832,Hyderabad,Telangana,17.366672,78.368526,15,2,1,2,38,0,0,4,0,0,None,0.1,0,4,2023,False,False,False,False,False,False,False,True,False,False,False,False,False,False
17833,Chandigarh,Punjab,30.683466,76.861133,5,1,1,2,31,1,1,1,1,0,None,0.1,0,5,2022,False,True,False,False,False,False,True,False,False,False,True,False,False,False
17834,Delhi,Delhi,28.730841,77.183596,15,2,0,0,30,1,2,5,5,0,None,0.65,0,7,2022,False,False,False,False,True,False,False,False,False,False,False,False,False,True
17835,Hyderabad,Telangana,17.237847,78.298679,3,5,1,2,28,1,2,2,2,0,None,0.3,0,4,2023,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17836,Hyderabad,Telangana,17.30724,78.541964,4,2,0,2,35,0,0,3,0,0,None,0.1,0,3,2023,True,False,False,False,False,False,False,True,True,False,False,False,False,False
17837,Bangalore,Karnataka,12.92313,77.537207,21,1,1,0,29,0,1,1,1,0,None,0.45,0,6,2022,False,False,False,False,True,False,False,True,False,True,False,False,False,False
17838,Delhi,Delhi,28.454453,76.822345,19,1,0,0,35,1,0,5,3,1,None,0.6,0,4,2023,True,False,False,False,True,False,True,False,False,False,False,False,True,False
17839,Bangalore,Karnataka,12.878287,77.423376,2,5,1,1,27,0,1,5,4,0,None,0.25,0,3,2024,False,True,False,False,False,True,True,False,False,False,False,False,False,False
17840,Bangalore,Karnataka,12.899418,77.512031,6,4,1,0,27,0,1,1,1,0,None,0.45,0,8,2022,False,False,True,False,False,True,True,False,True,False,False,False,False,False
17841,Bangalore,Karnataka,13.112282,77.712571,15,3,0,0,33,1,0,5,2,0,None,0.45,0,3,2023,False,False,False,False,False,True,False,False,False,False,False,False,False,False
17842,Kolkata,West Bengal,22.622645,88.411154,18,2,0,1,29,2,0,5,5,1,None,0.6,0,2,2024,False,False,True,False,False,True,True,False,False,False,True,False,False,False
17843,Chennai,Tamil Nadu,12.95374,80.246025,10,2,0,2,23,2,1,5,4,1,None,0.45,0,12,2024,False,False,False,True,False,False,True,False,False,False,False,False,False,True
17844,Pune,Maharashtra,18.466862,73.715172,19,3,0,2,18,1,0,5,5,1,None,0.25,0,12,2023,False,True,False,False,False,False,False,False,True,False,False,False,False,False
17845,Mumbai,Maharashtra,19.021164,72.946145,11,3,1,1,26,0,0,3,0,0,None,0.25,0,4,2025,False,False,False,False,False,True,False,True,False,False,False,False,False,False
17846,Pune,Maharashtra,18.65103,73.989651,8,5,0,0,34,2,1,5,0,1,None,0.8,0,5,2023,False,False,True,False,True,False,False,True,False,False,False,False,False,True
17847,Chennai,Tamil Nadu,12.923099,80.21146,0,3,0,0,35,0,0,5,1,0,None,0.45,0,8,2024,True,False,False,False,False,True,False,False,True,False,False,False,False,False
17848,Kolkata,West Bengal,22.468073,88.333744,13,6,1,2,40,0,0,2,1,0,None,0.1,0,9,2022,True,False,False,False,False,False,False,True,False,False,False,False,False,False
17849,Hyderabad,Telangana,17.415573,78.296148,17,6,1,0,38,1,1,1,0,1,None,0.6,0,7,2023,False,False,False,True,False,True,False,False,False,False,False,False,False,False
17850,Kolkata,West Bengal,22.627656,88.372938,9,5,0,2,26,2,1,2,0,1,None,0.45,0,11,2022,False,False,False,False,False,False,False,True,False,False,True,False,False,False
17851,Chennai,Tamil Nadu,13.165633,80.28981,16,3,0,0,20,2,0,3,3,0,None,0.65,0,2,2025,False,True,False,False,True,False,False,True,False,True,False,False,False,False
17852,Bangalore,Karnataka,13.095977,77.435188,20,6,1,1,25,2,0,5,0,0,None,0.45,0,5,2023,False,True,False,False,False,True,False,False,False,False,False,False,False,False
17853,Hyderabad,Telangana,17.354131,78.585352,11,1,0,0,37,2,2,4,4,0,None,0.85,0,8,2022,False,False,False,True,True,False,False,True,False,False,False,False,False,True
17854,Chennai,Tamil Nadu,13.075457,80.299264,21,2,0,0,26,1,1,1,1,0,None,0.45,0,5,2022,False,False,False,False,True,False,False,False,False,False,False,False,False,True
17855,Bangalore,Karnataka,12.916582,77.454734,17,2,1,1,31,2,0,1,1,1,None,0.6,0,3,2025,False,False,False,True,False,True,False,True,False,True,False,False,False,False
17856,Chennai,Tamil Nadu,13.121511,80.201972,13,5,1,2,39,1,0,5,1,0,None,0.1,0,7,2023,False,False,False,False,False,False,False,True,False,False,False,False,True,False
17857,Mumbai,Maharashtra,19.003647,72.748013,10,5,0,0,17,2,1,1,1,1,None,0.8,0,5,2022,True,False,False,False,False,True,False,False,False,True,False,False,False,False
17858,Pune,Maharashtra,18.687713,73.908541,18,5,1,0,23,2,2,4,4,1,None,1.0,0,1,2025,False,False,True,False,True,False,False,True,True,False,False,False,False,False
17859,Mumbai,Maharashtra,18.866075,72.881205,9,6,0,2,16,2,2,3,3,1,None,0.65,0,7,2022,False,False,False,False,False,False,True,False,False,True,False,False,False,False
17860,Mumbai,Maharashtra,18.903656,72.75656,4,6,1,0,15,0,0,5,2,0,None,0.45,0,9,2024,False,False,False,False,True,False,True,False,False,False,False,False,True,False
17861,Mumbai,Maharashtra,18.902269,72.910057,2,1,0,2,26,0,2,2,2,0,None,0.3,0,11,2024,True,False,False,False,False,False,False,True,True,False,False,False,False,False
17862,Chennai,Tamil Nadu,12.971627,80.148316,12,4,1,2,17,1,1,1,1,0,None,0.1,0,5,2023,False,False,False,True,False,False,False,False,True,False,False,False,False,False
17863,Bangalore,Karnataka,12.843954,77.652384,0,1,1,0,31,0,0,2,1,0,None,0.45,0,8,2022,False,False,False,True,False,True,True,False,False,False,False,False,True,False
17864,Bangalore,Karnataka,12.88566,77.750284,16,2,0,0,17,0,0,5,5,0,None,0.45,0,3,2024,True,False,False,False,True,False,False,False,False,False,False,False,False,False
17865,Mumbai,Maharashtra,19.07968,72.80535,14,2,0,2,29,1,0,1,1,0,None,0.1,0,11,2024,True,False,False,False,False,False,True,False,False,False,False,True,False,False
17866,Mumbai,Maharashtra,19.024627,72.944172,12,1,0,0,15,2,1,5,0,0,None,0.65,0,12,2024,False,False,False,True,True,False,True,False,True,False,False,False,False,False
17867,Hyderabad,Telangana,17.368007,78.452321,16,3,1,1,39,2,0,1,1,0,None,0.45,0,4,2022,False,False,False,False,False,True,False,True,False,False,False,False,False,True
17868,Bangalore,Karnataka,12.811604,77.749729,7,5,0,2,35,1,0,4,0,0,None,0.1,0,1,2022,True,False,False,False,False,False,False,True,False,False,False,True,False,False
17869,Chennai,Tamil Nadu,13.082595,80.261612,15,4,1,0,22,2,0,3,2,0,None,0.65,0,6,2023,True,False,False,False,True,False,False,True,False,False,False,False,True,False
17870,Delhi,Delhi,28.625771,77.186462,0,4,0,1,34,2,2,1,1,0,None,0.65,0,3,2022,True,False,False,False,False,True,False,False,False,False,True,False,False,False
17871,Mumbai,Maharashtra,19.002317,72.986499,12,3,1,2,23,2,2,3,3,0,None,0.5,0,3,2025,False,False,False,False,False,False,False,True,False,False,False,False,False,True
17872,Pune,Maharashtra,18.504072,73.949901,20,4,1,1,29,2,2,2,2,0,None,0.65,0,6,2024,True,False,False,False,False,True,True,False,False,False,False,False,False,True
17873,Chandigarh,Punjab,30.642715,76.853149,9,3,0,0,27,1,0,5,2,1,None,0.6,0,10,2024,False,False,False,False,True,False,False,True,False,False,True,False,False,False
17874,Mumbai,Maharashtra,18.809737,72.94903,0,1,0,2,28,1,1,1,0,0,None,0.1,0,1,2024,False,False,True,False,False,False,False,False,False,False,True,False,False,False
17875,Kolkata,West Bengal,22.428648,88.396596,1,5,0,2,15,0,2,5,5,0,None,0.3,0,6,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,True
17876,Pune,Maharashtra,18.455412,73.709077,3,4,1,1,21,0,0,1,1,0,None,0.25,0,9,2024,False,False,False,False,False,True,False,False,False,False,False,False,True,False
17877,Mumbai,Maharashtra,18.875603,72.997066,18,2,1,2,19,2,1,3,1,1,None,0.45,0,9,2023,False,False,False,False,False,False,False,True,False,False,False,False,False,False
17878,Bangalore,Karnataka,13.002071,77.729742,5,2,0,0,36,2,1,1,0,0,None,0.65,0,3,2024,False,False,True,False,True,False,False,True,False,False,False,True,False,False
17879,Chandigarh,Punjab,30.649046,76.869043,1,3,0,2,25,2,1,1,0,0,None,0.3,0,2,2025,False,False,True,False,False,False,False,False,True,False,False,False,False,False
17880,Delhi,Delhi,28.517237,76.843461,1,3,0,0,32,1,2,2,2,0,None,0.65,0,11,2022,False,False,False,False,True,False,True,False,False,False,True,False,False,False
17881,Delhi,Delhi,28.732312,77.137067,21,5,0,2,36,0,0,3,0,0,None,0.1,0,5,2023,False,True,False,False,False,False,True,False,False,False,False,False,False,True
17882,Mumbai,Maharashtra,18.982267,72.941305,9,3,1,2,32,1,1,4,2,1,None,0.25,0,6,2024,False,False,False,True,False,False,False,False,False,False,True,False,False,False
17883,Kolkata,West Bengal,22.665625,88.324401,21,1,0,1,23,2,1,1,1,0,None,0.45,0,2,2023,True,False,False,False,False,True,True,False,False,False,False,True,False,False
17884,Kolkata,West Bengal,22.578761,88.372851,4,2,0,1,32,0,0,3,0,0,None,0.25,0,9,2023,False,False,False,True,False,True,False,False,False,False,False,False,True,False
17885,Delhi,Delhi,28.764528,77.237713,22,5,0,0,34,2,1,1,0,0,None,0.65,0,1,2025,False,False,False,False,True,False,False,True,False,False,False,True,False,False
17886,Chennai,Tamil Nadu,12.969963,80.23623,10,4,0,2,37,1,0,2,1,1,None,0.25,0,9,2022,False,False,True,False,False,False,False,False,True,False,False,False,False,False
17887,Kolkata,West Bengal,22.596652,88.306919,10,2,1,0,24,2,1,1,1,1,None,0.8,0,1,2022,False,False,False,True,False,True,True,False,False,False,False,False,False,True
17888,Hyderabad,Telangana,17.350823,78.287074,6,1,0,2,26,0,1,1,1,0,None,0.1,0,3,2023,False,False,True,False,False,False,False,True,False,False,False,False,True,False
17889,Delhi,Delhi,28.559891,76.841125,16,5,0,2,19,2,0,1,0,0,None,0.3,0,7,2022,False,False,True,False,False,False,False,True,True,False,False,False,False,False
17890,Chennai,Tamil Nadu,13.037912,80.158295,18,2,1,0,36,2,1,4,0,1,None,0.8,0,10,2024,False,True,False,False,True,False,False,False,False,True,False,False,False,False
17891,Hyderabad,Telangana,17.382098,78.59889,11,2,1,2,32,1,1,5,5,0,None,0.1,0,4,2023,False,False,False,True,False,False,True,False,False,False,False,False,False,False
17892,Bangalore,Karnataka,12.996187,77.643538,11,6,1,2,35,2,1,4,3,0,None,0.3,0,2,2023,False,True,False,False,False,False,True,False,False,False,False,False,True,False
17893,Pune,Maharashtra,18.602264,73.99038,18,5,1,2,29,1,2,5,5,1,None,0.45,0,12,2022,True,False,False,False,False,False,True,False,False,False,False,False,True,False
17894,Chandigarh,Punjab,30.62957,76.868077,1,3,1,2,39,0,0,3,0,0,None,0.1,0,7,2022,False,False,True,False,False,False,False,False,False,False,True,False,False,False
17895,Mumbai,Maharashtra,18.845465,72.983279,2,6,1,1,38,0,2,2,2,0,None,0.45,0,10,2022,True,False,False,False,False,True,False,False,False,False,False,True,False,False
17896,Chandigarh,Punjab,30.728836,76.774235,15,3,0,2,30,2,1,5,2,0,None,0.3,0,5,2022,False,False,False,False,False,False,False,False,True,False,False,False,False,False
17897,Kolkata,West Bengal,22.53986,88.283593,7,1,1,2,19,1,0,5,0,0,None,0.1,0,1,2024,False,False,False,False,False,False,False,False,False,False,False,False,True,False
17898,Bangalore,Karnataka,12.938204,77.650483,23,1,0,0,28,2,0,1,0,0,None,0.65,0,1,2023,False,True,False,False,True,False,False,True,False,False,False,False,True,False
17899,Bangalore,Karnataka,13.081517,77.467896,22,5,1,0,23,2,0,2,2,0,None,0.65,0,8,2024,False,True,False,False,True,False,False,True,False,False,False,False,False,True
17900,Bangalore,Karnataka,12.859963,77.619504,2,6,0,1,26,1,1,1,1,0,None,0.25,0,2,2022,False,False,False,False,False,True,True,False,False,False,True,False,False,False
17901,Mumbai,Maharashtra,19.041137,72.820638,1,3,0,2,18,0,0,3,0,0,None,0.1,0,7,2023,False,False,True,False,False,False,False,True,False,True,False,False,False,False
17902,Chennai,Tamil Nadu,13.043109,80.256148,19,2,1,2,33,2,0,1,1,1,None,0.45,0,2,2023,False,True,False,False,False,False,False,True,False,False,False,True,False,False
17903,Mumbai,Maharashtra,19.106658,72.730907,0,3,0,2,40,2,1,4,3,0,None,0.3,0,4,2025,True,False,False,False,False,False,True,False,False,False,False,False,False,False
17904,Bangalore,Karnataka,13.189741,77.576468,22,4,0,0,15,2,1,3,1,0,None,0.65,0,3,2024,False,True,False,False,True,False,True,False,False,False,False,False,False,False
17905,Bangalore,Karnataka,12.88246,77.489093,11,6,0,2,27,1,0,5,0,0,None,0.1,0,3,2023,False,False,False,False,False,False,False,True,True,False,False,False,False,False
17906,Kolkata,West Bengal,22.696885,88.449716,9,6,1,2,18,2,0,4,3,1,None,0.45,0,10,2023,False,False,True,False,False,False,True,False,False,False,False,False,True,False
17907,Bangalore,Karnataka,13.078133,77.609239,23,2,0,2,19,2,1,5,3,0,None,0.3,0,10,2023,False,False,False,True,False,False,False,True,False,False,False,False,True,False
17908,Delhi,Delhi,28.779788,77.276876,23,5,0,0,20,2,1,3,1,0,None,0.65,0,7,2023,False,False,True,False,True,False,False,False,True,False,False,False,False,False
17909,Pune,Maharashtra,18.69878,73.755717,22,1,0,0,39,1,1,4,3,0,None,0.45,0,7,2024,False,True,False,False,False,True,False,True,False,False,False,False,True,False
17910,Chennai,Tamil Nadu,12.915709,80.133982,22,3,0,0,33,2,0,3,2,0,None,0.65,0,2,2025,True,False,False,False,False,True,False,True,False,False,False,False,False,False
17911,Pune,Maharashtra,18.404609,73.812172,6,2,0,0,25,1,1,3,1,0,None,0.45,0,12,2023,False,False,False,False,False,True,True,False,False,False,True,False,False,False
17912,Delhi,Delhi,28.721489,77.054932,5,3,1,2,20,2,1,1,0,0,None,0.3,0,12,2023,True,False,False,False,False,False,False,False,False,True,False,False,False,False
17913,Chandigarh,Punjab,30.622613,76.729269,1,1,1,0,36,0,0,1,1,0,None,0.45,0,8,2024,False,False,True,False,True,False,False,True,False,False,False,False,False,False
17914,Delhi,Delhi,28.449229,77.106802,9,3,0,2,16,2,1,1,0,1,None,0.45,0,3,2023,False,False,False,False,False,False,True,False,False,False,False,False,False,True
17915,Chandigarh,Punjab,30.783535,76.765826,13,6,1,0,34,0,0,4,1,0,None,0.45,0,11,2023,False,False,True,False,True,False,False,True,False,False,False,False,False,True
17916,Pune,Maharashtra,18.699673,73.947116,1,5,0,0,40,2,0,2,0,0,None,0.65,0,2,2025,True,False,False,False,False,True,False,False,False,False,False,False,False,False
17917,Delhi,Delhi,28.75558,77.229858,0,6,1,0,25,2,0,3,0,0,None,0.65,0,8,2022,False,True,False,False,True,False,True,False,False,False,False,False,False,True
17918,Hyderabad,Telangana,17.567134,78.221544,16,4,0,2,17,1,0,2,1,0,None,0.1,0,12,2022,False,False,False,True,False,False,False,True,False,False,False,False,False,True
17919,Hyderabad,Telangana,17.495307,78.36282,9,2,0,0,39,1,0,3,1,1,None,0.6,0,3,2022,False,False,False,False,True,False,False,False,False,True,False,False,False,False
17920,Hyderabad,Telangana,17.322259,78.432375,6,3,0,0,33,1,0,5,2,0,None,0.45,0,10,2022,False,False,False,True,True,False,False,True,False,False,False,True,False,False
17921,Mumbai,Maharashtra,18.906372,72.701013,3,4,0,0,39,0,0,2,1,0,None,0.45,0,10,2023,False,False,True,False,True,False,False,False,False,False,False,True,False,False
17922,Bangalore,Karnataka,12.802564,77.688558,22,6,1,0,26,2,2,2,2,0,None,0.85,0,3,2022,False,True,False,False,True,False,True,False,False,True,False,False,False,False
17923,Bangalore,Karnataka,12.927943,77.582554,13,3,0,2,28,2,1,3,3,0,None,0.3,0,5,2023,False,False,False,True,False,False,False,False,False,False,False,True,False,False
17924,Chennai,Tamil Nadu,13.155528,80.219525,8,3,0,2,28,0,0,1,1,1,None,0.25,0,12,2024,True,False,False,False,False,False,False,True,False,False,True,False,False,False
17925,Kolkata,West Bengal,22.688666,88.391099,9,3,1,0,29,1,1,1,1,1,None,0.6,0,2,2022,False,True,False,False,True,False,True,False,False,True,False,False,False,False
17926,Delhi,Delhi,28.606903,76.872001,23,5,0,2,23,1,1,3,3,0,None,0.1,0,7,2022,False,True,False,False,False,False,False,True,False,False,False,False,False,True
17927,Hyderabad,Telangana,17.411193,78.454813,3,3,1,0,32,0,1,1,0,0,None,0.45,0,7,2022,False,False,True,False,True,False,False,False,False,False,False,False,False,True
17928,Pune,Maharashtra,18.561958,73.872227,0,6,0,2,32,2,1,4,4,0,None,0.3,0,2,2023,False,False,False,False,False,False,True,False,False,False,False,False,True,False
17929,Delhi,Delhi,28.63212,76.997981,10,3,0,2,34,2,0,5,5,1,None,0.45,0,5,2024,False,False,False,True,False,False,False,False,False,False,False,True,False,False
17930,Hyderabad,Telangana,17.22094,78.505618,16,1,0,0,21,1,1,5,2,0,None,0.45,0,6,2023,False,True,False,False,True,False,True,False,False,False,False,False,False,False
